spec	var	rsq	improve.tot	improve.tot.var	rsq.var
147521	RAD_274	PCNM6	0.040987259269757	5900.74621342628	305.797336842157	0.00212410333808831
147523	RAD_274	TC	0.040987259269757	5900.74621342628	49.7594309893413	0.000345634708782277
147525	RAD_274	bio1	0.040987259269757	5900.74621342628	75.7842369450024	0.000526405992712894
147530	RAD_274	PCNM3	0.040987259269757	5900.74621342628	136.836782142805	0.000950483966682884
147532	RAD_274	bio3	0.040987259269757	5900.74621342628	116.00773404364	0.000805803012121541
147539	RAD_274	bio15	0.040987259269757	5900.74621342628	14.0428889384008	9.75435155141887e-05
147544	RAD_274	Elevation	0.040987259269757	5900.74621342628	115.212613158257	0.000800280011351603
147588	RAD_274	PCNM11	0.040987259269757	5900.74621342628	199.459023860066	0.00138546523252322
147634	RAD_274	PCNM9	0.040987259269757	5900.74621342628	54.9189034828485	0.000381472995862881
147670	RAD_274	PCNM10	0.040987259269757	5900.74621342628	138.210226864639	0.000960024071081607
147863	RAD_274	bio14	0.040987259269757	5900.74621342628	17.7373874521673	0.000123205925483784
150363	RAD_2839	bio3	0.0251015679934323	30082.7161191973	1042.24031379346	0.000869664361373525
150364	RAD_2839	PCNM3	0.0251015679934323	30082.7161191973	1717.53832669901	0.00143314536221177
150365	RAD_2839	bio14	0.0251015679934323	30082.7161191973	729.48854531596	0.000608698571236831
150367	RAD_2839	bio13	0.0251015679934323	30082.7161191973	1685.03363643192	0.00140602285473566
150368	RAD_2839	PCNM7	0.0251015679934323	30082.7161191973	1336.42869805081	0.00111514052453159
150369	RAD_2839	PCNM5	0.0251015679934323	30082.7161191973	778.784647880154	0.000649832139941974
150370	RAD_2839	PCNM4	0.0251015679934323	30082.7161191973	1151.00058385602	0.000960415917953123
150372	RAD_2839	PCNM9	0.0251015679934323	30082.7161191973	1608.56806749942	0.00134221858685937
150373	RAD_2839	PCNM13	0.0251015679934323	30082.7161191973	1114.07802524506	0.000929607060408742
150376	RAD_2839	PCNM1	0.0251015679934323	30082.7161191973	2552.52524466957	0.00212987370323047
150377	RAD_2839	PCNM6	0.0251015679934323	30082.7161191973	1916.18225046391	0.00159889748177138
150379	RAD_2839	PCNM2	0.0251015679934323	30082.7161191973	2288.98690282862	0.00190997249549426
150383	RAD_2839	PCNM12	0.0251015679934323	30082.7161191973	1605.94244030281	0.00134002771555174
150387	RAD_2839	bio15	0.0251015679934323	30082.7161191973	1411.50588160814	0.00117778629828262
150389	RAD_2839	PCNM11	0.0251015679934323	30082.7161191973	2355.1524256414	0.00196518221668848
150394	RAD_2839	bio1	0.0251015679934323	30082.7161191973	1526.47038974999	0.00127371478447781
150395	RAD_2839	PCNM8	0.0251015679934323	30082.7161191973	1298.92729409633	0.00108384866785606
150397	RAD_2839	TC	0.0251015679934323	30082.7161191973	906.652380838473	0.000756527312688395
150401	RAD_2839	PCNM10	0.0251015679934323	30082.7161191973	1129.24797277907	0.000942265141812463
150421	RAD_2839	MGVF	0.0251015679934323	30082.7161191973	535.093094872177	0.000446491455443368
150424	RAD_2839	bio2	0.0251015679934323	30082.7161191973	372.795233337364	0.000311067154314356
150432	RAD_2839	Elevation	0.0251015679934323	30082.7161191973	1020.07376323767	0.000851168186568321
162095	RAD_2889	bio1	0.475699203178233	54088.3402023546	6641.14160022913	0.0584078889387935
162096	RAD_2889	Elevation	0.475699203178233	54088.3402023546	4457.91335465084	0.0392067092965202
162097	RAD_2889	TC	0.475699203178233	54088.3402023546	695.526851119485	0.00611705901177202
162098	RAD_2889	PCNM5	0.475699203178233	54088.3402023546	1818.20059961289	0.0159908137912574
162099	RAD_2889	PCNM13	0.475699203178233	54088.3402023546	938.620904679152	0.00825503638624997
162100	RAD_2889	PCNM3	0.475699203178233	54088.3402023546	1738.36027687666	0.0152886295910208
162101	RAD_2889	PCNM6	0.475699203178233	54088.3402023546	1306.36360524956	0.0114892807535478
162102	RAD_2889	PCNM7	0.475699203178233	54088.3402023546	1612.96514104732	0.0141857973359862
162103	RAD_2889	PCNM9	0.475699203178233	54088.3402023546	1115.37875969034	0.0098095963980703
162104	RAD_2889	PCNM1	0.475699203178233	54088.3402023546	15058.3446173198	0.132435983593566
162105	RAD_2889	PCNM12	0.475699203178233	54088.3402023546	2631.4165502256	0.0231429315724841
162106	RAD_2889	bio3	0.475699203178233	54088.3402023546	4188.79249888413	0.0368398299253302
162108	RAD_2889	bio13	0.475699203178233	54088.3402023546	1037.37432798913	0.00912355859646992
162113	RAD_2889	PCNM10	0.475699203178233	54088.3402023546	940.256927422036	0.0082694249718908
162122	RAD_2889	PCNM4	0.475699203178233	54088.3402023546	1666.89561652451	0.0146601081415229
162123	RAD_2889	PCNM11	0.475699203178233	54088.3402023546	1000.71951533799	0.00880118477051112
162129	RAD_2889	bio2	0.475699203178233	54088.3402023546	679.77737450494	0.00597854462127706
162133	RAD_2889	PCNM8	0.475699203178233	54088.3402023546	819.633332674786	0.00720855773708401
162134	RAD_2889	PCNM2	0.475699203178233	54088.3402023546	2395.50571407492	0.0210681295660231
162136	RAD_2889	bio15	0.475699203178233	54088.3402023546	979.241162793049	0.00861228573694892
162162	RAD_2889	bio14	0.475699203178233	54088.3402023546	1773.8073554998	0.015600381569228
162175	RAD_2889	MGVF	0.475699203178233	54088.3402023546	592.104115948567	0.00520747087267847
173741	RAD_2909	PCNM2	0.20231571297402	2327.65421940928	579.341282807074	0.050355350768613
173742	RAD_2909	PCNM7	0.20231571297402	2327.65421940928	105.956009197693	0.00920951461173355
173744	RAD_2909	bio13	0.20231571297402	2327.65421940928	339.858860785079	0.0295399493433872
173747	RAD_2909	PCNM3	0.20231571297402	2327.65421940928	185.579904036495	0.0161302870012721
173749	RAD_2909	TC	0.20231571297402	2327.65421940928	33.859130914352	0.00294297759284723
173750	RAD_2909	PCNM1	0.20231571297402	2327.65421940928	34.0177794788044	0.00295676705399736
173752	RAD_2909	PCNM6	0.20231571297402	2327.65421940928	73.1031681334645	0.00635400200693682
173755	RAD_2909	PCNM9	0.20231571297402	2327.65421940928	80.4906895108956	0.00699611269593989
173756	RAD_2909	PCNM8	0.20231571297402	2327.65421940928	210.639759040601	0.0183084466221921
173760	RAD_2909	MGVF	0.20231571297402	2327.65421940928	109.144261951547	0.00948663207345047
173761	RAD_2909	PCNM12	0.20231571297402	2327.65421940928	14.6573640325959	0.00127399294527817
173763	RAD_2909	PCNM11	0.20231571297402	2327.65421940928	16.8034351593069	0.00146052576723817
173764	RAD_2909	Elevation	0.20231571297402	2327.65421940928	181.418661681845	0.0157685989520685
173768	RAD_2909	bio3	0.20231571297402	2327.65421940928	74.2077221320103	0.00645000794625147
173772	RAD_2909	bio14	0.20231571297402	2327.65421940928	23.2577201633571	0.00202152115110723
173789	RAD_2909	PCNM13	0.20231571297402	2327.65421940928	31.1895228189121	0.00271093983539749
173794	RAD_2909	bio1	0.20231571297402	2327.65421940928	80.8691497138896	0.00702900780774925
173806	RAD_2909	PCNM10	0.20231571297402	2327.65421940928	30.4455668384806	0.00264627645741497
173814	RAD_2909	bio15	0.20231571297402	2327.65421940928	25.9791765057758	0.00225806546926795
173829	RAD_2909	PCNM4	0.20231571297402	2327.65421940928	49.6390302957321	0.00431453938556592
173900	RAD_2909	PCNM5	0.20231571297402	2327.65421940928	29.3015873015873	0.00254684371791941
173905	RAD_2909	bio2	0.20231571297402	2327.65421940928	17.894436909785	0.001555353768392
175636	RAD_2935	PCNM1	0.00682376827902464	2402.84546633167	817.88479626301	0.00232268633453005
175638	RAD_2935	PCNM13	0.00682376827902464	2402.84546633167	50.0850554218417	0.000142235036430587
175639	RAD_2935	MGVF	0.00682376827902464	2402.84546633167	21.8952535288152	6.21796693065023e-05
175640	RAD_2935	bio14	0.00682376827902464	2402.84546633167	47.7221583460607	0.000135524716379531
175641	RAD_2935	PCNM4	0.00682376827902464	2402.84546633167	320.902096760889	0.000911320174032032
175642	RAD_2935	bio15	0.00682376827902464	2402.84546633167	207.303544596332	0.000588715076174011
175643	RAD_2935	PCNM11	0.00682376827902464	2402.84546633167	164.088034200917	0.000465988653218357
175649	RAD_2935	PCNM10	0.00682376827902464	2402.84546633167	130.317213935188	0.000370083920552492
175650	RAD_2935	PCNM6	0.00682376827902464	2402.84546633167	41.5878928069035	0.00011810420091662
175651	RAD_2935	bio1	0.00682376827902464	2402.84546633167	66.4959489096055	0.000188839837272489
175652	RAD_2935	PCNM5	0.00682376827902464	2402.84546633167	101.91972149431	0.000289438739313377
175655	RAD_2935	PCNM12	0.00682376827902464	2402.84546633167	32.0966002898538	9.11501659142511e-05
175656	RAD_2935	PCNM2	0.00682376827902464	2402.84546633167	44.9860146351346	0.000127754424480579
175657	RAD_2935	bio3	0.00682376827902464	2402.84546633167	52.895504159135	0.000150216344930065
175663	RAD_2935	PCNM9	0.00682376827902464	2402.84546633167	92.9373946322223	0.000263930100504856
175673	RAD_2935	PCNM3	0.00682376827902464	2402.84546633167	44.2621327473326	0.0001256986941671
175695	RAD_2935	Elevation	0.00682376827902464	2402.84546633167	44.5113271619778	0.00012640637386011
175720	RAD_2935	bio2	0.00682376827902464	2402.84546633167	26.7940945866179	7.60917400919998e-05
175762	RAD_2935	PCNM8	0.00682376827902464	2402.84546633167	35.9072664788275	0.000101971961750322
175776	RAD_2935	PCNM7	0.00682376827902464	2402.84546633167	42.4178618688289	0.000120461204992286
175854	RAD_2935	TC	0.00682376827902464	2402.84546633167	6.58943833943834	1.87131469531806e-05
176266	RAD_2935	bio13	0.00682376827902464	2402.84546633167	9.24611516842529	2.62577632538439e-05
177765	RAD_2946	PCNM11	0.364936201654199	1756.54478099257	85.0595524025904	0.0176718010859178
177767	RAD_2946	PCNM7	0.364936201654199	1756.54478099257	743.647321338226	0.154498667928148
177768	RAD_2946	PCNM6	0.364936201654199	1756.54478099257	138.319223314775	0.0287369229173478
177769	RAD_2946	PCNM9	0.364936201654199	1756.54478099257	92.7369725664446	0.0192668464177636
177771	RAD_2946	PCNM12	0.364936201654199	1756.54478099257	37.4870944992531	0.00778824316103064
177772	RAD_2946	bio2	0.364936201654199	1756.54478099257	102.596125910325	0.0213151642356611
177776	RAD_2946	Elevation	0.364936201654199	1756.54478099257	8.55357142857143	0.00177707275185827
177777	RAD_2946	PCNM5	0.364936201654199	1756.54478099257	258.358407221249	0.0536760217086377
177782	RAD_2946	bio13	0.364936201654199	1756.54478099257	23.4167751080809	0.00486502197689761
177790	RAD_2946	PCNM2	0.364936201654199	1756.54478099257	91.6139709520078	0.0190335338668632
177792	RAD_2946	MGVF	0.364936201654199	1756.54478099257	17.1696414345149	0.00356713008212394
177802	RAD_2946	PCNM13	0.364936201654199	1756.54478099257	14.6177179732653	0.0030369476097281
177821	RAD_2946	PCNM8	0.364936201654199	1756.54478099257	8.36969696969697	0.00173887136506245
177824	RAD_2946	PCNM1	0.364936201654199	1756.54478099257	25.2893111790171	0.00525405629505589
177826	RAD_2946	bio1	0.364936201654199	1756.54478099257	11.5635531135531	0.00240242047714952
177841	RAD_2946	TC	0.364936201654199	1756.54478099257	14.3246948735623	0.00297606972141026
177850	RAD_2946	PCNM3	0.364936201654199	1756.54478099257	10.0503839256631	0.00208804749795528
177858	RAD_2946	PCNM4	0.364936201654199	1756.54478099257	20.6900488885518	0.00429852283592862
177871	RAD_2946	bio14	0.364936201654199	1756.54478099257	7.82478632478632	0.00162566182827953
177889	RAD_2946	PCNM10	0.364936201654199	1756.54478099257	31.1783341658342	0.00647754783567513
178097	RAD_2946	bio15	0.364936201654199	1756.54478099257	10.2359307359307	0.00212659632910426
178253	RAD_2946	bio3	0.364936201654199	1756.54478099257	3.44166666666667	0.000715033726600174
179119	RAD_3173	PCNM4	0.104244967471778	16347.2916962678	1719.30015809074	0.0109637970854408
179120	RAD_3173	PCNM2	0.104244967471778	16347.2916962678	1817.77753978138	0.0115917770372141
179122	RAD_3173	PCNM13	0.104244967471778	16347.2916962678	504.268880856085	0.0032156698527545
179123	RAD_3173	PCNM9	0.104244967471778	16347.2916962678	1147.06341064851	0.00731470326417556
179124	RAD_3173	PCNM11	0.104244967471778	16347.2916962678	607.630778192876	0.00387479784936051
179125	RAD_3173	PCNM6	0.104244967471778	16347.2916962678	472.91480619886	0.00301572820165542
179126	RAD_3173	bio13	0.104244967471778	16347.2916962678	850.973280831866	0.0054265675090341
179127	RAD_3173	bio3	0.104244967471778	16347.2916962678	346.721181677898	0.00221100467143684
179128	RAD_3173	PCNM1	0.104244967471778	16347.2916962678	2851.51465245196	0.0181838103652373
179129	RAD_3173	TC	0.104244967471778	16347.2916962678	278.016793876355	0.00177288398425442
179130	RAD_3173	PCNM12	0.104244967471778	16347.2916962678	584.315828900024	0.0037261208589576
179132	RAD_3173	bio14	0.104244967471778	16347.2916962678	149.521870296447	0.000953485310898997
179137	RAD_3173	MGVF	0.104244967471778	16347.2916962678	230.733299102777	0.00147136208899462
179140	RAD_3173	bio1	0.104244967471778	16347.2916962678	735.503130130521	0.00469022644854082
179146	RAD_3173	PCNM8	0.104244967471778	16347.2916962678	754.141828017144	0.0048090834733623
179155	RAD_3173	PCNM10	0.104244967471778	16347.2916962678	833.502809943846	0.00531516014546121
179160	RAD_3173	bio2	0.104244967471778	16347.2916962678	239.948044989299	0.00153012355866488
179164	RAD_3173	PCNM7	0.104244967471778	16347.2916962678	700.834207139502	0.00446914635670484
179172	RAD_3173	PCNM5	0.104244967471778	16347.2916962678	373.525441986103	0.00238193263282948
179188	RAD_3173	Elevation	0.104244967471778	16347.2916962678	447.212418840014	0.00285182676868706
179195	RAD_3173	PCNM3	0.104244967471778	16347.2916962678	572.573125262387	0.00365123886740327
179206	RAD_3173	bio15	0.104244967471778	16347.2916962678	129.298209053238	0.000824521140709274
187840	RAD_3389	PCNM2	0.212959788549578	6461.32042682487	1541.97779831478	0.0508223155926391
187841	RAD_3389	bio1	0.212959788549578	6461.32042682487	249.085187958201	0.00820964221774048
187842	RAD_3389	PCNM3	0.212959788549578	6461.32042682487	376.939699679059	0.0124236214019555
187843	RAD_3389	bio13	0.212959788549578	6461.32042682487	88.6392743409768	0.0029214773256677
187844	RAD_3389	PCNM5	0.212959788549578	6461.32042682487	513.02966334007	0.0169090342851563
187845	RAD_3389	PCNM8	0.212959788549578	6461.32042682487	99.8653098186037	0.00329147818983167
187848	RAD_3389	PCNM11	0.212959788549578	6461.32042682487	368.358009573581	0.0121407759788012
187849	RAD_3389	PCNM13	0.212959788549578	6461.32042682487	326.309356397936	0.0107548870741273
187850	RAD_3389	PCNM9	0.212959788549578	6461.32042682487	139.704439169385	0.00460454301282341
187854	RAD_3389	Elevation	0.212959788549578	6461.32042682487	132.03950621955	0.00435191314889236
187855	RAD_3389	PCNM12	0.212959788549578	6461.32042682487	247.421023138501	0.00815479271876754
187863	RAD_3389	PCNM1	0.212959788549578	6461.32042682487	544.032647674712	0.0179308670611475
187865	RAD_3389	bio15	0.212959788549578	6461.32042682487	155.132453675028	0.00511303763773339
187869	RAD_3389	bio3	0.212959788549578	6461.32042682487	545.698212580371	0.0179857627057981
187870	RAD_3389	TC	0.212959788549578	6461.32042682487	28.7176792378034	0.000946511006129208
187874	RAD_3389	bio2	0.212959788549578	6461.32042682487	264.741238616534	0.00872565272603814
187890	RAD_3389	PCNM7	0.212959788549578	6461.32042682487	186.730274132827	0.00615447572140803
187902	RAD_3389	PCNM4	0.212959788549578	6461.32042682487	178.941518891656	0.00589776477694878
187903	RAD_3389	PCNM10	0.212959788549578	6461.32042682487	176.528410828645	0.00581823072680128
187919	RAD_3389	PCNM6	0.212959788549578	6461.32042682487	116.06368601285	0.00382536330019575
187927	RAD_3389	MGVF	0.212959788549578	6461.32042682487	57.4522808329549	0.00189357975919009
187958	RAD_3389	bio14	0.212959788549578	6461.32042682487	123.912756390847	0.00408406218178497
192261	RAD_3485	bio3	0.423195356483322	21953.6899397844	2569.35896817434	0.0495288394548966
192262	RAD_3485	PCNM5	0.423195356483322	21953.6899397844	936.775124553048	0.01805796127518
192263	RAD_3485	PCNM1	0.423195356483322	21953.6899397844	4200.1195036272	0.0809645702150937
192265	RAD_3485	bio1	0.423195356483322	21953.6899397844	1868.45171812462	0.0360176395445344
192266	RAD_3485	PCNM6	0.423195356483322	21953.6899397844	625.692259679765	0.0120613008387343
192267	RAD_3485	Elevation	0.423195356483322	21953.6899397844	1069.8050455242	0.0206223431619039
192269	RAD_3485	PCNM12	0.423195356483322	21953.6899397844	491.187749157075	0.00946849368716239
192272	RAD_3485	PCNM7	0.423195356483322	21953.6899397844	684.101128799606	0.0131872328463721
192274	RAD_3485	bio14	0.423195356483322	21953.6899397844	1070.00141878109	0.0206261285961832
192275	RAD_3485	PCNM2	0.423195356483322	21953.6899397844	1593.7670826275	0.0307226179532421
192277	RAD_3485	PCNM8	0.423195356483322	21953.6899397844	630.874701022493	0.0121612013619495
192280	RAD_3485	PCNM13	0.423195356483322	21953.6899397844	981.610806889808	0.0189222466240996
192284	RAD_3485	bio13	0.423195356483322	21953.6899397844	584.986202792907	0.0112766211651799
192285	RAD_3485	PCNM11	0.423195356483322	21953.6899397844	605.726801903783	0.0116764320971225
192287	RAD_3485	MGVF	0.423195356483322	21953.6899397844	471.708631142859	0.00909299998589316
192288	RAD_3485	PCNM4	0.423195356483322	21953.6899397844	776.102882390665	0.0149607258224891
192294	RAD_3485	PCNM9	0.423195356483322	21953.6899397844	459.668865274246	0.00886091266832974
192296	RAD_3485	PCNM10	0.423195356483322	21953.6899397844	661.542684308321	0.0127523797996003
192316	RAD_3485	PCNM3	0.423195356483322	21953.6899397844	502.184998758915	0.00968048469998765
192325	RAD_3485	TC	0.423195356483322	21953.6899397844	219.586797283038	0.00423291543290053
192349	RAD_3485	bio2	0.423195356483322	21953.6899397844	355.43530324487	0.00685163042185827
192361	RAD_3485	bio15	0.423195356483322	21953.6899397844	595.001265724	0.0114696788306089
201333	RAD_3909	PCNM12	0.0661460440092332	48541.1854576559	2325.53068721938	0.00316895134989692
201334	RAD_3909	PCNM9	0.0661460440092332	48541.1854576559	1774.63316116355	0.00241825497403576
201335	RAD_3909	bio15	0.0661460440092332	48541.1854576559	1557.88053132878	0.00212289076203739
201336	RAD_3909	PCNM5	0.0661460440092332	48541.1854576559	2241.55109732194	0.00305451414370056
201337	RAD_3909	PCNM7	0.0661460440092332	48541.1854576559	2126.90922414004	0.00289829409432814
201338	RAD_3909	PCNM1	0.0661460440092332	48541.1854576559	4581.7141141508	0.0062434046588482
201339	RAD_3909	PCNM10	0.0661460440092332	48541.1854576559	3242.06254949887	0.00441788988171519
201340	RAD_3909	bio14	0.0661460440092332	48541.1854576559	968.399171768349	0.00131961701450765
201341	RAD_3909	PCNM11	0.0661460440092332	48541.1854576559	2383.67710387109	0.00324818623875595
201343	RAD_3909	MGVF	0.0661460440092332	48541.1854576559	906.601280032958	0.00123540633798899
201344	RAD_3909	PCNM6	0.0661460440092332	48541.1854576559	4022.12812664524	0.00548086870082589
201345	RAD_3909	PCNM13	0.0661460440092332	48541.1854576559	1380.57743694146	0.00188128359538614
201348	RAD_3909	PCNM8	0.0661460440092332	48541.1854576559	2022.85808618591	0.00275650581525267
201349	RAD_3909	PCNM4	0.0661460440092332	48541.1854576559	1493.71817341774	0.00203545807760445
201350	RAD_3909	PCNM2	0.0661460440092332	48541.1854576559	4026.10912251895	0.00548629351947792
201351	RAD_3909	bio1	0.0661460440092332	48541.1854576559	2971.14655748679	0.00404871840472133
201369	RAD_3909	bio3	0.0661460440092332	48541.1854576559	1250.57367780367	0.00170413022980145
201373	RAD_3909	PCNM3	0.0661460440092332	48541.1854576559	2513.63530689255	0.00342527752598703
201375	RAD_3909	Elevation	0.0661460440092332	48541.1854576559	3925.27639680243	0.0053488909025057
201383	RAD_3909	bio2	0.0661460440092332	48541.1854576559	691.110419267704	0.00094176151194328
201393	RAD_3909	TC	0.0661460440092332	48541.1854576559	1083.28238591429	0.00147616593409364
201425	RAD_3909	bio13	0.0661460440092332	48541.1854576559	1051.81084728343	0.00143328033581894
217534	RAD_4092	bio1	0.2001715973322	7059.58253871656	308.034874118846	0.00873420382129315
217535	RAD_4092	PCNM3	0.2001715973322	7059.58253871656	656.149868514002	0.018604863184111
217536	RAD_4092	PCNM11	0.2001715973322	7059.58253871656	224.256089881238	0.00635869040085787
217538	RAD_4092	PCNM2	0.2001715973322	7059.58253871656	639.557146060762	0.0181343832740966
217539	RAD_4092	PCNM12	0.2001715973322	7059.58253871656	388.072480028073	0.0110036376488078
217541	RAD_4092	Elevation	0.2001715973322	7059.58253871656	372.985483062504	0.0105758519738077
217542	RAD_4092	PCNM8	0.2001715973322	7059.58253871656	207.538829256201	0.00588467926153337
217543	RAD_4092	PCNM5	0.2001715973322	7059.58253871656	502.539341225075	0.0142492990348383
217544	RAD_4092	PCNM10	0.2001715973322	7059.58253871656	268.815189415847	0.00762214558119051
217552	RAD_4092	TC	0.2001715973322	7059.58253871656	61.43299315337	0.00174190758461531
217553	RAD_4092	PCNM13	0.2001715973322	7059.58253871656	221.822970735846	0.00628970029511697
217557	RAD_4092	bio2	0.2001715973322	7059.58253871656	174.690474570472	0.0049532774978857
217561	RAD_4092	PCNM9	0.2001715973322	7059.58253871656	259.384257726195	0.00735473534123718
217563	RAD_4092	PCNM1	0.2001715973322	7059.58253871656	1021.1473216658	0.0289542178122195
217566	RAD_4092	PCNM7	0.2001715973322	7059.58253871656	246.746817883834	0.00699640586416659
217568	RAD_4092	PCNM6	0.2001715973322	7059.58253871656	515.935784882075	0.0146291497569859
217588	RAD_4092	bio13	0.2001715973322	7059.58253871656	279.931103184173	0.00793733280403403
217592	RAD_4092	bio14	0.2001715973322	7059.58253871656	21.9934221253085	0.000623614557019503
217595	RAD_4092	PCNM4	0.2001715973322	7059.58253871656	364.256555660245	0.010328346780473
217596	RAD_4092	bio3	0.2001715973322	7059.58253871656	212.601104878005	0.0060282180319628
217606	RAD_4092	MGVF	0.2001715973322	7059.58253871656	92.0099922911155	0.0026089059836652
218051	RAD_4092	bio15	0.2001715973322	7059.58253871656	19.6804383975714	0.000558030842282074
221621	RAD_4104	bio1	0.196191296321613	21015.23200495	518.792160378721	0.00484327303368418
221622	RAD_4104	MGVF	0.196191296321613	21015.23200495	187.35628741088	0.00174909669769466
221623	RAD_4104	PCNM8	0.196191296321613	21015.23200495	3671.1090121374	0.0342722666996748
221624	RAD_4104	bio13	0.196191296321613	21015.23200495	2019.16254802552	0.0188502376603726
221626	RAD_4104	PCNM11	0.196191296321613	21015.23200495	873.477776874668	0.00815450133088211
221627	RAD_4104	PCNM3	0.196191296321613	21015.23200495	653.606316067696	0.00610185366514681
221629	RAD_4104	PCNM1	0.196191296321613	21015.23200495	1932.8256013662	0.0180442243134083
221631	RAD_4104	PCNM5	0.196191296321613	21015.23200495	1493.21139365376	0.0139401306126018
221632	RAD_4104	PCNM12	0.196191296321613	21015.23200495	631.714403153152	0.00589747796410042
221633	RAD_4104	bio14	0.196191296321613	21015.23200495	328.726257563304	0.00306888025747733
221636	RAD_4104	bio15	0.196191296321613	21015.23200495	307.3338826394	0.00286916807886659
221641	RAD_4104	PCNM6	0.196191296321613	21015.23200495	850.653789602767	0.00794142409009564
221642	RAD_4104	PCNM13	0.196191296321613	21015.23200495	1638.97482291079	0.0153009300620433
221647	RAD_4104	PCNM9	0.196191296321613	21015.23200495	533.913599928423	0.00498444182148562
221653	RAD_4104	PCNM2	0.196191296321613	21015.23200495	646.628487906022	0.0060367109556956
221670	RAD_4104	TC	0.196191296321613	21015.23200495	425.272135332632	0.00397020082865213
221672	RAD_4104	PCNM7	0.196191296321613	21015.23200495	628.677651973005	0.00586912785354733
221688	RAD_4104	Elevation	0.196191296321613	21015.23200495	645.474476963068	0.00602593748896374
221689	RAD_4104	bio3	0.196191296321613	21015.23200495	1498.70610416721	0.0139914274233289
221699	RAD_4104	PCNM4	0.196191296321613	21015.23200495	780.270397923763	0.00728434788699861
221714	RAD_4104	bio2	0.196191296321613	21015.23200495	161.931912510507	0.00151174309299993
221744	RAD_4104	PCNM10	0.196191296321613	21015.23200495	587.412986461163	0.00548389450389222
229924	RAD_4148	PCNM2	0.174411693564307	3448.62025316456	915.602859180815	0.0463060103980744
229925	RAD_4148	PCNM8	0.174411693564307	3448.62025316456	359.752734836775	0.0181942571640633
229926	RAD_4148	PCNM10	0.174411693564307	3448.62025316456	65.4952149103997	0.00331237727389639
229927	RAD_4148	bio2	0.174411693564307	3448.62025316456	167.520692594032	0.00847224848128173
229928	RAD_4148	bio3	0.174411693564307	3448.62025316456	309.222044580399	0.0156387008494761
229929	RAD_4148	bio1	0.174411693564307	3448.62025316456	130.460499717834	0.00659795368253539
229930	RAD_4148	PCNM13	0.174411693564307	3448.62025316456	464.485468989092	0.0234910460808378
229933	RAD_4148	bio14	0.174411693564307	3448.62025316456	263.401272544195	0.0133213455408059
229934	RAD_4148	PCNM6	0.174411693564307	3448.62025316456	28.7551598663322	0.00145427323475157
229935	RAD_4148	PCNM9	0.174411693564307	3448.62025316456	19.1599791724354	0.000969003303003526
229936	RAD_4148	PCNM1	0.174411693564307	3448.62025316456	64.5178635528265	0.00326294837393986
229938	RAD_4148	PCNM11	0.174411693564307	3448.62025316456	65.4151250504063	0.0033083267820784
229939	RAD_4148	PCNM7	0.174411693564307	3448.62025316456	49.6858807128544	0.00251283062941218
229942	RAD_4148	bio15	0.174411693564307	3448.62025316456	56.4040467989015	0.00285259744590598
229944	RAD_4148	TC	0.174411693564307	3448.62025316456	36.7047161877546	0.00185631679980685
229957	RAD_4148	PCNM4	0.174411693564307	3448.62025316456	29.5052108363631	0.00149220656760334
229965	RAD_4148	Elevation	0.174411693564307	3448.62025316456	147.395960235849	0.00745445342254825
229977	RAD_4148	PCNM3	0.174411693564307	3448.62025316456	79.0171060876226	0.00399623799710811
230001	RAD_4148	bio13	0.174411693564307	3448.62025316456	38.9673982979865	0.0019707504543912
230014	RAD_4148	PCNM5	0.174411693564307	3448.62025316456	65.1642043501847	0.0032956366332469
230068	RAD_4148	MGVF	0.174411693564307	3448.62025316456	52.4524416231985	0.00265274762180331
230094	RAD_4148	PCNM12	0.174411693564307	3448.62025316456	39.5343730382992	0.0019994248277367
232568	RAD_4436	PCNM5	0.618785715074339	1725.59514767932	45.7460924799532	0.0164042119526898
232569	RAD_4436	MGVF	0.618785715074339	1725.59514767932	583.572318979523	0.209264736970876
232570	RAD_4436	PCNM7	0.618785715074339	1725.59514767932	42.5249678632776	0.0152491403810331
232571	RAD_4436	bio13	0.618785715074339	1725.59514767932	9.68401008274426	0.00347261471608611
232573	RAD_4436	bio3	0.618785715074339	1725.59514767932	325.692014033786	0.116790758289354
232575	RAD_4436	bio1	0.618785715074339	1725.59514767932	321.103577224463	0.1151453786324
232576	RAD_4436	PCNM4	0.618785715074339	1725.59514767932	144.20990693554	0.0517126108658338
232577	RAD_4436	PCNM12	0.618785715074339	1725.59514767932	13.7946823033011	0.00494667150910287
232580	RAD_4436	PCNM8	0.618785715074339	1725.59514767932	30.5012950130039	0.0109375398225345
232616	RAD_4436	PCNM3	0.618785715074339	1725.59514767932	12.3630952380952	0.00443331492773679
232632	RAD_4436	PCNM10	0.618785715074339	1725.59514767932	12.5902613560841	0.00451477502511216
232641	RAD_4436	PCNM1	0.618785715074339	1725.59514767932	17.9062049062049	0.00642103324296824
232643	RAD_4436	PCNM11	0.618785715074339	1725.59514767932	52.2696937380482	0.0187435273331131
232644	RAD_4436	PCNM13	0.618785715074339	1725.59514767932	26.6519967333072	0.00955720980031593
232646	RAD_4436	Elevation	0.618785715074339	1725.59514767932	15.0544163642265	0.00539840286842059
232674	RAD_4436	PCNM6	0.618785715074339	1725.59514767932	20.0728582950102	0.00719797919597069
